DATE_KEY	PRODUCT_TITLE	MAJOR_GENRE_DESC	CUSTOMER_NAME	COUNTRY_CODE	TOTAL_STREAMS
2022-02-17	GHOST TOWN	Singer/Songwriter	Spotify	RO	9
2022-02-17	GHOST TOWN	Pop	Spotify	EG	2783
2022-02-17	GHOST TOWN	Pop	Spotify	MD	278
2022-02-17	GHOST TOWN	Pop	Spotify	JO	625
2022-01-20	GHOST TOWN	Singer/Songwriter	Spotify	JO	5
2022-01-20	GHOST TOWN	Pop	Spotify	IQ	444
2022-01-27	GHOST TOWN	Singer/Songwriter	Spotify	MT	5
2022-01-27	GHOST TOWN	Singer/Songwriter	Spotify	MA	9
2021-12-09	GHOST TOWN	Pop	Spotify	IS	7413
2022-01-27	GHOST TOWN	Singer/Songwriter	Spotify	ZA	65
2022-02-10	GHOST TOWN	Singer/Songwriter	Spotify	MV	18
2022-03-03	GHOST TOWN	Pop	Spotify	ZA	12171
2022-03-03	GHOST TOWN	Singer/Songwriter	Spotify	HU	8
2022-03-03	GHOST TOWN	Pop	Spotify	NP	793
2022-01-13	GHOST TOWN	Pop	Spotify	AE	4062
2021-10-14	GHOST TOWN	Pop	Spotify	SA	2
2021-10-28	GHOST TOWN	Pop	Spotify	HK	6152
2021-11-11	GHOST TOWN	Pop	Spotify	GA	51
2021-11-11	GHOST TOWN	Pop	Spotify	XK	335
2021-11-04	GHOST TOWN	Pop	Spotify	LV	6326
2021-11-11	GHOST TOWN	Pop	Spotify	BO	2652
2021-11-25	GHOST TOWN	Pop	Spotify	LU	4771
2021-12-02	GHOST TOWN	Pop	Spotify	BD	1975
2021-11-18	GHOST TOWN	Pop	Spotify	TO	14
2021-11-18	GHOST TOWN	Pop	Spotify	PS	272
2021-11-18	GHOST TOWN	Pop	Spotify	DM	42
2021-11-18	GHOST TOWN	Pop	Spotify	NG	4556
2021-11-25	GHOST TOWN	Pop	Spotify	RW	300
2021-12-23	GHOST TOWN	Pop	Spotify	CG	15
2021-12-02	GHOST TOWN	Pop	Spotify	BZ	275
2021-12-16	GHOST TOWN	Pop	Spotify	TJ	35
2021-12-16	GHOST TOWN	Pop	Spotify	VN	11036
2021-12-02	GHOST TOWN	Pop	Spotify	MR	37
2021-12-16	GHOST TOWN	Pop	Spotify	UZ	698
2021-12-02	GHOST TOWN	Pop	Spotify	JO	1061
2021-12-30	GHOST TOWN	Pop	Spotify	BY	1026
2022-01-06	GHOST TOWN	Pop	Spotify	BN	1507
2022-01-06	GHOST TOWN	Pop	Spotify	GA	37
2021-12-30	GHOST TOWN	Pop	Spotify	CM	212
2021-12-23	GHOST TOWN	Pop	Spotify	NE	4
2022-01-06	GHOST TOWN	Pop	Spotify	TT	967
2021-12-23	GHOST TOWN	Pop	Spotify	PG	148
2022-01-13	GHOST TOWN	Singer/Songwriter	Spotify	CR	1
2022-01-13	GHOST TOWN	Singer/Songwriter	Spotify	SA	15
2022-01-13	GHOST TOWN	Pop	Spotify	PG	96
2022-01-13	GHOST TOWN	Singer/Songwriter	Spotify	LU	7
2022-01-20	GHOST TOWN	Pop	Spotify	MK	310
2022-02-10	GHOST TOWN	Pop	Spotify	MZ	163
2022-02-10	GHOST TOWN	Pop	Spotify	PK	1260
2022-02-10	GHOST TOWN	Singer/Songwriter	Spotify	PK	9
2021-12-02	GHOST TOWN	Pop	Spotify	AL	1216
2022-02-17	GHOST TOWN	Pop	Spotify	QA	807
2022-02-17	GHOST TOWN	Singer/Songwriter	Spotify	UA	3
2022-02-17	GHOST TOWN	Pop	Spotify	SL	92
2022-02-17	GHOST TOWN	Singer/Songwriter	Spotify	SV	1
2022-02-17	GHOST TOWN	Singer/Songwriter	Spotify	BT	6
2022-02-10	GHOST TOWN	Pop	Spotify	KM	2
2022-02-03	GHOST TOWN	Singer/Songwriter	Spotify	AL	1
2022-02-10	GHOST TOWN	Pop	Spotify	LA	112
2022-02-10	GHOST TOWN	Singer/Songwriter	Spotify	KR	25
2022-01-20	GHOST TOWN	Singer/Songwriter	Spotify	CG	1
2022-01-20	GHOST TOWN	Pop	Spotify	DJ	2
2022-02-24	GHOST TOWN	Singer/Songwriter	Spotify	TT	4
2022-02-24	GHOST TOWN	Pop	Spotify	SZ	68
2022-02-24	GHOST TOWN	Pop	Spotify	TD	1
2022-02-24	GHOST TOWN	Pop	Spotify	BW	224
2022-02-24	GHOST TOWN	Singer/Songwriter	Spotify	VN	51
2022-03-03	GHOST TOWN	Singer/Songwriter	Spotify	BD	2
2021-12-30	GHOST TOWN	Pop	Spotify	PS	218
2021-10-21	GHOST TOWN	Pop	Spotify	XK	59
2021-10-28	GHOST TOWN	Pop	Spotify	KG	145
2021-10-28	GHOST TOWN	Pop	Spotify	BA	269
2021-11-04	GHOST TOWN	Pop	Spotify	AD	266
2021-10-28	GHOST TOWN	Pop	Spotify	BZ	94
2021-10-28	GHOST TOWN	Pop	Spotify	FJ	118
2021-11-11	GHOST TOWN	Pop	Spotify	LU	5083
2021-11-25	GHOST TOWN	Pop	Spotify	BJ	55
2021-11-25	GHOST TOWN	Pop	Spotify	HR	3408
2021-12-02	GHOST TOWN	Pop	Spotify	BW	306
2021-11-18	GHOST TOWN	Pop	Spotify	PW	34
2021-12-16	GHOST TOWN	Pop	Spotify	MG	86
2021-12-16	GHOST TOWN	Pop	Spotify	TG	131
2021-12-23	GHOST TOWN	Pop	Spotify	LC	49
2021-12-23	GHOST TOWN	Pop	Spotify	ML	28
2021-12-02	GHOST TOWN	Pop	Spotify	CG	2
