DATE_KEY	PRODUCT_TITLE	MAJOR_GENRE_DESC	CUSTOMER_NAME	COUNTRY_CODE	TOTAL_STREAMS
2021-11-30	GHOST TOWN	Pop	Spotify	KG	2247
2021-12-31	GHOST TOWN	Pop	Spotify	UG	4770
2021-11-30	GHOST TOWN	Pop	Spotify	UA	24725
2021-12-31	GHOST TOWN	Pop	Spotify	BI	99
2021-11-30	GHOST TOWN	Pop	Spotify	GM	91
2021-12-31	GHOST TOWN	Pop	Spotify	IE	168133
2021-10-31	GHOST TOWN	Pop	Spotify	PE	7752
2021-11-30	GHOST TOWN	Pop	Spotify	DO	12077
2021-12-31	GHOST TOWN	Pop	Spotify	AL	4015
2021-10-31	GHOST TOWN	Pop	Spotify	TL	50
2021-10-31	GHOST TOWN	Pop	Spotify	NP	1679
2021-10-31	GHOST TOWN	Pop	Spotify	ML	10
2021-12-31	GHOST TOWN	Pop	Spotify	FM	44
2021-12-31	GHOST TOWN	Pop	Spotify	ML	126
2021-11-30	GHOST TOWN	Pop	Spotify	AR	98000
2021-10-31	GHOST TOWN	Pop	Spotify	FI	165086
2021-12-31	GHOST TOWN	Pop	Spotify	MT	13035
2021-10-31	GHOST TOWN	Pop	Spotify	KE	2832
2021-10-31	GHOST TOWN	Pop	Spotify	BD	1305
2021-12-31	GHOST TOWN	Pop	Spotify	KI	6
2021-11-30	GHOST TOWN	Pop	Spotify	TJ	15
2021-11-30	GHOST TOWN	Pop	Spotify	US	9128650
2021-11-30	GHOST TOWN	Pop	Spotify	HK	95380
2021-10-31	GHOST TOWN	Pop	Spotify	IT	83279
2021-10-31	GHOST TOWN	Pop	Spotify	GM	8
2021-10-31	GHOST TOWN	Pop	Spotify	BI	15
2021-12-31	GHOST TOWN	Pop	Spotify	MV	2842
2021-10-31	GHOST TOWN	Pop	Spotify	MZ	243
